,Xcoord,Ycoord,Label,Zcoord,ImageName
269,384,1592,C0_diffuse_other,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
270,419,1592,C0_diffuse_other,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
271,394,1475,C0_diffuse_other,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
272,387,1511,C0_diffuse_other,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
273,440,1525,C0_diffuse_other,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
274,473,1507,C0_diffuse_other,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
275,439,1475,C0_diffuse_other,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
276,674,1570,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
277,640,1564,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
278,589,1564,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
279,634,1593,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
280,665,1593,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
281,660,1585,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
282,401,1599,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
283,352,1602,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
284,380,1606,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
285,316,1630,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
286,347,1606,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
287,147,685,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
288,186,670,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
289,212,678,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
290,207,723,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
291,116,788,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
292,135,759,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
293,148,737,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
294,159,687,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
295,200,666,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
296,222,665,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
297,607,646,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
298,633,625,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
299,656,640,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
300,610,651,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
301,619,682,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
302,624,726,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
303,656,713,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
304,656,696,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
305,643,661,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
306,638,696,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
307,644,737,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
308,628,762,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
309,641,787,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
310,653,759,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
311,664,720,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
312,620,714,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
313,631,692,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
314,632,672,C0_diffuse_other,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
315,148,958,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
316,162,933,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
317,171,917,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
318,197,879,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
319,187,905,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
320,191,934,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
321,196,967,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
322,184,986,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
323,173,971,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
324,117,964,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
325,83,949,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
326,112,938,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
327,139,941,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
328,221,918,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
329,221,906,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
330,230,918,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
331,606,807,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
332,611,826,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
333,642,813,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
334,640,807,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
335,618,840,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
336,647,826,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
337,655,845,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
338,241,1196,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
339,257,1178,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
340,261,1192,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
341,252,1214,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
342,271,1214,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
343,275,1235,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
344,278,1273,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
345,291,1280,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
346,296,1289,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
347,161,1127,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
348,171,1141,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
349,514,1395,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
350,545,1379,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
351,543,1357,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
352,561,1379,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
353,536,1406,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
354,498,1439,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
355,527,1425,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
356,511,1415,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
357,538,1384,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
358,980,1622,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
359,933,1595,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
360,992,1617,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
361,1025,1642,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
362,1047,1672,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
363,1053,1690,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
364,1004,1690,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
365,1021,1670,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
366,989,1663,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
367,1009,1640,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
368,984,1635,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
369,1087,1321,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
370,1123,1325,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
371,1164,1344,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
372,1127,1355,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
373,1070,1355,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
374,1091,1373,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
375,1103,1399,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
376,1064,1380,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
377,1080,1362,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
378,1091,1343,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
379,1106,1330,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
380,1112,1353,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
381,1109,1375,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
382,1436,1631,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
383,1423,1598,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
384,1458,1604,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
385,1408,1606,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
386,1447,1606,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
387,1424,1617,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
388,1408,1651,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
389,1449,1654,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
390,1449,1677,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
391,1474,1649,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
392,1474,1624,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
393,1430,1649,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
394,1641,382,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
395,1605,324,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
396,1657,324,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
397,1633,332,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
398,1599,343,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
399,1566,277,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
400,1565,234,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
401,1535,236,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
402,1570,263,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
403,1484,265,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
404,1472,221,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
405,1499,229,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
406,1455,232,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
407,1455,259,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
408,1476,302,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
409,1491,283,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
410,1491,283,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
411,1523,277,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
412,1566,283,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
413,1587,310,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
414,1587,355,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
415,1609,355,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
416,1633,367,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
417,1657,370,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
418,1653,347,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
419,1637,322,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
420,1605,339,C0_diffuse_other,2,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-13
421,474,1324,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
422,431,1286,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
423,419,1281,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
424,401,1324,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
425,417,1311,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
426,448,1311,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
427,444,1328,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
428,257,1368,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
429,300,1371,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
430,314,1346,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
431,265,1340,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
432,238,1340,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
433,209,1373,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
434,245,1363,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
435,456,495,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
436,483,485,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
437,444,528,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
438,434,511,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
439,403,549,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
440,431,573,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
441,452,557,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
442,474,542,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
443,485,515,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
444,474,520,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
445,452,536,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
446,1176,1325,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
447,1163,1317,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
448,1123,1307,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
449,1085,1321,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
450,1087,1281,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
451,1112,1264,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
452,1149,1295,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
453,1090,1307,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
454,1079,1307,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
455,1087,1321,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
456,1106,1340,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
457,294,1432,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
458,335,1432,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
459,308,1412,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
460,249,1412,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
461,195,1416,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
462,216,1416,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
463,230,1392,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
464,316,1388,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
465,367,1416,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
466,382,1408,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
467,359,1435,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
468,281,1416,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
469,1188,1486,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
470,1234,1480,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
471,1274,1457,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
472,1295,1488,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
473,1256,1492,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
474,1215,1492,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
475,1198,1496,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
476,1205,1533,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
477,1110,1533,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
478,1052,1527,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
479,1009,1533,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
480,1051,1539,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
481,1079,1542,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
482,1104,1546,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
483,1123,1543,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
484,1155,1552,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
485,1206,1560,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
486,1234,1533,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
487,1269,1510,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
488,1303,1480,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
489,1262,1465,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
490,1206,1461,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
491,1174,1484,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
492,1215,1478,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
493,1112,1379,C0_diffuse_other,3,5500000102_63x_20190604_Capture1-Capture1-C2[144]Montage-24
