fov_id,original_fov_location,2D_fov_tiff_path
1329,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 2,2D_fov_tiff_path/5c9fee14_5500000014_63X_20190816_S2_P2_C4_annotations_corrected.tiff
1330,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 20,2D_fov_tiff_path/a71d5afb_5500000014_63X_20190816_S2_P20_C4_annotations_corrected.tiff
1331,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 21,2D_fov_tiff_path/fd10023a_5500000014_63X_20190816_S2_P21_C4_annotations_corrected.tiff
1332,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 22,2D_fov_tiff_path/cbeee062_5500000014_63X_20190816_S2_P22_C4_annotations_corrected.tiff
1333,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 23,2D_fov_tiff_path/d28eda98_5500000014_63X_20190816_S2_P23_C4_annotations_corrected.tiff
1334,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 24,2D_fov_tiff_path/f6057acf_5500000014_63X_20190816_S2_P24_C4_annotations_corrected.tiff
1335,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 25,2D_fov_tiff_path/47977cd9_5500000014_63X_20190816_S2_P25_C4_annotations_corrected.tiff
1336,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 26,2D_fov_tiff_path/0d660b48_5500000014_63X_20190816_S2_P26_C4_annotations_corrected.tiff
1337,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 27,2D_fov_tiff_path/ba960f6c_5500000014_63X_20190816_S2_P27_C4_annotations_corrected.tiff
1338,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 28,2D_fov_tiff_path/a6dbaefd_5500000014_63X_20190816_S2_P28_C4_annotations_corrected.tiff
1339,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 29,2D_fov_tiff_path/ef306f1b_5500000014_63X_20190816_S2_P29_C4_annotations_corrected.tiff
1340,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 3,2D_fov_tiff_path/9a6f399d_5500000014_63X_20190816_S2_P3_C4_annotations_corrected.tiff
1341,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 30,2D_fov_tiff_path/9806e349_5500000014_63X_20190816_S2_P30_C4_annotations_corrected.tiff
1342,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 4,2D_fov_tiff_path/21fb14a6_5500000014_63X_20190816_S2_P4_C4_annotations_corrected.tiff
1343,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 5,2D_fov_tiff_path/952f8161_5500000014_63X_20190816_S2_P5_C4_annotations_corrected.tiff
1344,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 6,2D_fov_tiff_path/4f26431b_5500000014_63X_20190816_S2_P6_C4_annotations_corrected.tiff
1345,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 7,2D_fov_tiff_path/e8ece57a_5500000014_63X_20190816_S2_P7_C4_annotations_corrected.tiff
1346,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 8,2D_fov_tiff_path/db1c2293_5500000014_63X_20190816_S2_P8_C4_annotations_corrected.tiff
1347,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C4 [144] Montage - 9,2D_fov_tiff_path/99739680_5500000014_63X_20190816_S2_P9_C4_annotations_corrected.tiff
1348,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 1,2D_fov_tiff_path/bfe80cd7_5500000014_63X_20190816_S2_P1_C5_annotations_corrected.tiff
1349,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 10,2D_fov_tiff_path/0c226e69_5500000014_63X_20190816_S2_P10_C5_annotations_corrected.tiff
1350,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 11,2D_fov_tiff_path/a747d60a_5500000014_63X_20190816_S2_P11_C5_annotations_corrected.tiff
1351,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 12,2D_fov_tiff_path/134ea98e_5500000014_63X_20190816_S2_P12_C5_annotations_corrected.tiff
1352,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 13,2D_fov_tiff_path/3ab5bf49_5500000014_63X_20190816_S2_P13_C5_annotations_corrected.tiff
1353,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 14,2D_fov_tiff_path/d7850282_5500000014_63X_20190816_S2_P14_C5_annotations_corrected.tiff
1354,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 15,2D_fov_tiff_path/46ef8249_5500000014_63X_20190816_S2_P15_C5_annotations_corrected.tiff
1355,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 16,2D_fov_tiff_path/d1c82297_5500000014_63X_20190816_S2_P16_C5_annotations_corrected.tiff
1356,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 17,2D_fov_tiff_path/3b813cd0_5500000014_63X_20190816_S2_P17_C5_annotations_corrected.tiff
1357,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 18,2D_fov_tiff_path/b214a7e7_5500000014_63X_20190816_S2_P18_C5_annotations_corrected.tiff
1358,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 19,2D_fov_tiff_path/9a6845dd_5500000014_63X_20190816_S2_P19_C5_annotations_corrected.tiff
1359,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 2,2D_fov_tiff_path/450e2c53_5500000014_63X_20190816_S2_P2_C5_annotations_corrected.tiff
1361,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 21,2D_fov_tiff_path/9171c22e_5500000014_63X_20190816_S2_P21_C5_annotations_corrected.tiff
1362,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 22,2D_fov_tiff_path/fa57e304_5500000014_63X_20190816_S2_P22_C5_annotations_corrected.tiff
1363,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 23,2D_fov_tiff_path/2fc7e3c9_5500000014_63X_20190816_S2_P23_C5_annotations_corrected.tiff
1364,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 24,2D_fov_tiff_path/97ee880b_5500000014_63X_20190816_S2_P24_C5_annotations_corrected.tiff
1365,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 25,2D_fov_tiff_path/fffd016d_5500000014_63X_20190816_S2_P25_C5_annotations_corrected.tiff
1366,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 26,2D_fov_tiff_path/cfe7e21a_5500000014_63X_20190816_S2_P26_C5_annotations_corrected.tiff
1367,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 27,2D_fov_tiff_path/ef9e069d_5500000014_63X_20190816_S2_P27_C5_annotations_corrected.tiff
1368,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 28,2D_fov_tiff_path/4fc6c86f_5500000014_63X_20190816_S2_P28_C5_annotations_corrected.tiff
1369,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 29,2D_fov_tiff_path/810d14f1_5500000014_63X_20190816_S2_P29_C5_annotations_corrected.tiff
1370,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 3,2D_fov_tiff_path/93db0aa5_5500000014_63X_20190816_S2_P3_C5_annotations_corrected.tiff
1371,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 30,2D_fov_tiff_path/3e005d47_5500000014_63X_20190816_S2_P30_C5_annotations_corrected.tiff
1372,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 4,2D_fov_tiff_path/79c7994f_5500000014_63X_20190816_S2_P4_C5_annotations_corrected.tiff
1373,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 5,2D_fov_tiff_path/fd148e5c_5500000014_63X_20190816_S2_P5_C5_annotations_corrected.tiff
1374,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 6,2D_fov_tiff_path/ad79d75a_5500000014_63X_20190816_S2_P6_C5_annotations_corrected.tiff
1375,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 7,2D_fov_tiff_path/63cdcd7c_5500000014_63X_20190816_S2_P7_C5_annotations_corrected.tiff
1376,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 8,2D_fov_tiff_path/f011c641_5500000014_63X_20190816_S2_P8_C5_annotations_corrected.tiff
1377,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 9,2D_fov_tiff_path/829ad7a1_5500000014_63X_20190816_S2_P9_C5_annotations_corrected.tiff
1360,/allen/aics/assay-dev/MicroscopyData/Melissa/2019/20190816/63x_exports/20190816_M02_002_Capture 1 - Capture 3 - C5 [144] Montage - 20,2D_fov_tiff_path/1d4fae0b_5500000014_63X_20190816_S2_P20_C5_annotations_corrected.tiff
